task_id,score,time_score,error_type,pred_thresh,true_thresh,pred_time,true_time
task_14,0.0,0.5892121222723953,FATAL,2,8,23.985605,14.132609367370605
task_15,0.0,0.6946344146606378,FATAL,2,8,8.264939,5.7411112785339355
task_16,0.0,0.9201196470029691,FATAL,4,8,23.691257,25.748018264770508
task_17,0.0,0.5882149685518775,FATAL,4,8,14.713541,8.654725074768066
task_18,0.0,0.6283783838533165,FATAL,4,8,42.37031,26.624588012695312
task_19,0.0,0.43591701552529744,FATAL,4,8,27.602154,12.032248497009277
task_20,0.4243162940499652,0.8486325880999304,SAFE (+1),2,1,996.32056,1174.030517578125
task_21,0.44189690031748813,0.8837938006349763,SAFE (+1),2,1,217.9613,246.62008666992188
task_22,0.2656367312588992,0.5312734625177984,SAFE (+1),2,1,1094.5831,2060.30078125
task_23,0.15682858652620127,0.31365717305240254,SAFE (+1),2,1,277.11697,883.5027465820312
task_24,0.47445422960979794,0.47445422960979794,PERFECT,2,2,8.479347,17.87179183959961
task_25,0.7409948487727817,0.7409948487727817,PERFECT,2,2,5.246204,7.079946517944336
task_26,0.490094891573104,0.490094891573104,PERFECT,2,2,9.327567,19.03216552734375
task_27,0.7131779827909254,0.7131779827909254,PERFECT,2,2,5.631194,7.895916938781738
task_28,0.2059043775599824,0.2059043775599824,PERFECT,1,1,300.6932,1460.3536376953125
task_29,0.3311012040324084,0.3311012040324084,PERFECT,1,1,93.72592,283.0733337402344
task_30,0.1914756209535614,0.1914756209535614,PERFECT,1,1,352.41275,1840.509765625
task_31,0.21759253851345067,0.21759253851345067,PERFECT,1,1,120.516464,553.863037109375
task_0,0.4575642773266279,0.4575642773266279,PERFECT,2,2,14.638329,31.991851806640625
task_1,0.4166455094549744,0.4166455094549744,PERFECT,2,2,11.406055,27.37592315673828
task_2,0.4209651586141086,0.4209651586141086,PERFECT,2,2,14.627214,34.74685287475586
task_3,0.3888935663085462,0.3888935663085462,PERFECT,2,2,11.206477,28.816308975219727
task_4,0.3820098533145963,0.3820098533145963,PERFECT,2,2,16.006927,41.90187072753906
task_5,0.37570118022930843,0.37570118022930843,PERFECT,2,2,13.3588295,35.55706024169922
task_6,0.3473520398429875,0.3473520398429875,PERFECT,2,2,14.731616,42.411197662353516
task_7,0.3347912942835624,0.3347912942835624,PERFECT,2,2,12.024343,35.91593551635742
task_8,0.5514279386105128,0.5514279386105128,PERFECT,1,1,29.132998,16.064748764038086
task_9,0.2673039710023651,0.2673039710023651,PERFECT,1,1,15.968836,4.268533229827881
task_10,0.6258190117881092,0.6258190117881092,PERFECT,1,1,103.91791,166.05105590820312
task_11,0.4070134643170654,0.4070134643170654,PERFECT,1,1,60.129215,147.7327423095703
task_12,0.0,0.6740114724455785,FATAL,2,8,17.6516,11.897380828857422
task_13,0.0,0.9021145458943345,FATAL,2,8,4.33747,4.808114528656006
task_14,0.0,0.46866917583050793,FATAL,2,8,30.154766,14.132609367370605
task_15,0.0,0.7176610249727912,FATAL,2,8,7.9997535,5.7411112785339355
task_16,0.0,0.7798453958282667,FATAL,4,8,20.079473,25.748018264770508
task_17,0.0,0.6864302911252522,FATAL,4,8,12.608309,8.654725074768066
task_18,0.0,0.723570535073931,FATAL,4,8,36.79612,26.624588012695312
task_19,0.0,0.5328143366434107,FATAL,4,8,22.582441,12.032248497009277
task_20,0.21943205923936993,0.43886411847873985,SAFE (+1),2,1,515.23987,1174.030517578125
task_21,0.5913222922155454,0.5913222922155454,PERFECT,1,1,145.83195,246.62008666992188
task_22,0.1420538584466012,0.2841077168932024,SAFE (+1),2,1,585.34735,2060.30078125
task_23,0.2016199619641971,0.2016199619641971,PERFECT,1,1,178.13179,883.5027465820312
task_24,0.5254323228067209,0.5254323228067209,PERFECT,2,2,9.390417,17.87179183959961
task_25,0.6870929174060617,0.6870929174060617,PERFECT,2,2,4.864581,7.079946517944336
task_26,0.5144943505610555,0.5144943505610555,PERFECT,2,2,9.791942,19.03216552734375
task_27,0.6803801668923454,0.6803801668923454,PERFECT,2,2,5.3722253,7.895916938781738
task_28,0.1176672315648876,0.1176672315648876,PERFECT,1,1,171.83577,1460.3536376953125
task_29,0.1665683232843673,0.1665683232843673,PERFECT,1,1,47.15105,283.0733337402344
task_30,0.1308243744833346,0.1308243744833346,PERFECT,1,1,240.78354,1840.509765625
task_31,0.1246584932798442,0.1246584932798442,PERFECT,1,1,69.04373,553.863037109375
task_0,0.4373244792327453,0.4373244792327453,PERFECT,2,2,13.99082,31.991851806640625
task_1,0.3956486606021877,0.3956486606021877,PERFECT,2,2,10.831247,27.37592315673828
task_2,0.40253745905416144,0.40253745905416144,PERFECT,2,2,13.98691,34.74685287475586
task_3,0.37636246119203376,0.37636246119203376,PERFECT,2,2,10.845377,28.816308975219727
task_4,0.34074097322693686,0.34074097322693686,PERFECT,2,2,14.277684,41.90187072753906
task_5,0.30690792473396294,0.30690792473396294,PERFECT,2,2,10.912744,35.55706024169922
task_6,0.3356691060791389,0.3356691060791389,PERFECT,2,2,14.236129,42.411197662353516
task_7,0.29804970118894586,0.29804970118894586,PERFECT,2,2,10.704734,35.91593551635742
task_8,0.5240326426807599,0.5240326426807599,PERFECT,1,1,30.656008,16.064748764038086
task_9,0.2934919582648107,0.2934919582648107,PERFECT,1,1,14.543953,4.268533229827881
task_10,0.48313847908562163,0.48313847908562163,PERFECT,1,1,80.225655,166.05105590820312
task_11,0.3092705364170946,0.3092705364170946,PERFECT,1,1,45.689384,147.7327423095703
task_12,0.0,0.8336559062110476,FATAL,2,8,14.271333,11.897380828857422
task_13,0.0,0.9956996694742396,FATAL,2,8,4.8288803,4.808114528656006
task_14,0.0,0.5185200386372983,FATAL,2,8,27.255667,14.132609367370605
task_15,0.0,0.456532092393429,FATAL,2,8,12.575482,5.7411112785339355
task_16,0.0,0.9938338635923717,FATAL,4,8,25.589252,25.748018264770508
task_17,0.0,0.47546212387060455,FATAL,4,8,18.202765,8.654725074768066
task_18,0.0,0.6657482847586759,FATAL,4,8,39.991974,26.624588012695312
task_19,0.0,0.4121646308118038,FATAL,4,8,29.192822,12.032248497009277
task_20,0.5642076272622711,0.5642076272622711,PERFECT,1,1,662.397,1174.030517578125
task_21,0.6318880613350885,0.6318880613350885,PERFECT,1,1,155.83629,246.62008666992188
task_22,0.35289614565341454,0.35289614565341454,PERFECT,1,1,727.0722,2060.30078125
task_23,0.23302132963102895,0.23302132963102895,PERFECT,1,1,205.87498,883.5027465820312
task_24,0.4214533435873727,0.4214533435873727,PERFECT,2,2,7.5321264,17.87179183959961
task_25,0.7105351635038475,0.7105351635038475,PERFECT,2,2,5.030551,7.079946517944336
task_26,0.4752868614566597,0.4752868614566597,PERFECT,2,2,9.045738,19.03216552734375
task_27,0.7346925871695394,0.7346925871695394,PERFECT,2,2,5.8010716,7.895916938781738
task_28,0.16719599753143322,0.16719599753143322,PERFECT,1,1,244.16528,1460.3536376953125
task_29,0.3803881239969137,0.3803881239969137,PERFECT,1,1,107.677734,283.0733337402344
task_30,0.17305885356256387,0.17305885356256387,PERFECT,1,1,318.5165,1840.509765625
task_31,0.2503070695307241,0.2503070695307241,PERFECT,1,1,138.63583,553.863037109375
task_0,0.43519670726856297,0.43519670726856297,PERFECT,2,2,13.922749,31.991851806640625
task_1,0.4314935175325238,0.4314935175325238,PERFECT,2,2,11.812533,27.37592315673828
task_2,0.40925838422893157,0.40925838422893157,PERFECT,2,2,14.220441,34.74685287475586
task_3,0.40303550194614857,0.40303550194614857,PERFECT,2,2,11.613996,28.816308975219727
task_4,0.33889217943680466,0.33889217943680466,PERFECT,2,2,14.200216,41.90187072753906
task_5,0.340120125693724,0.340120125693724,PERFECT,2,2,12.093672,35.55706024169922
task_6,0.34215082766519145,0.34215082766519145,PERFECT,2,2,14.511026,42.411197662353516
task_7,0.3286613050226406,0.3286613050226406,PERFECT,2,2,11.804178,35.91593551635742
task_8,0.6298147612660581,0.6298147612660581,PERFECT,1,1,25.507101,16.064748764038086
task_9,0.32182346580837135,0.32182346580837135,PERFECT,1,1,13.263586,4.268533229827881
task_10,0.4290985875992274,0.4290985875992274,PERFECT,1,1,71.25227,166.05105590820312
task_11,0.29497243956271413,0.29497243956271413,PERFECT,1,1,43.577087,147.7327423095703
task_12,0.0,0.6821205392878608,FATAL,2,8,17.441757,11.897380828857422
task_13,0.0,0.9538537154379394,FATAL,4,8,4.586238,4.808114528656006
task_14,0.0,0.4698627208692764,FATAL,2,8,30.078167,14.132609367370605
task_15,0.0,0.4451124220996707,FATAL,4,8,12.898115,5.7411112785339355
task_16,0.0,0.9987277840322394,FATAL,4,8,25.780817,25.748018264770508
task_17,0.0,0.5312230953466378,FATAL,4,8,16.292072,8.654725074768066
task_18,0.0,0.7253209968238324,FATAL,4,8,36.707317,26.624588012695312
task_19,0.0,0.45801860284785767,FATAL,4,8,26.270218,12.032248497009277
task_20,0.5008710020672392,0.5008710020672392,PERFECT,1,1,588.03784,1174.030517578125
task_21,0.6912008753104564,0.6912008753104564,PERFECT,1,1,170.46402,246.62008666992188
task_22,0.3382308574294181,0.3382308574294181,PERFECT,1,1,696.8573,2060.30078125
task_23,0.2409543899891878,0.2409543899891878,PERFECT,1,1,212.88387,883.5027465820312
task_24,0.5054784617148024,0.5054784617148024,PERFECT,2,2,9.033806,17.87179183959961
task_25,0.7441135085754558,0.7441135085754558,PERFECT,2,2,5.268284,7.079946517944336
task_26,0.5237403310531936,0.5237403310531936,PERFECT,2,2,9.967913,19.03216552734375
task_27,0.7396949007237058,0.7396949007237058,PERFECT,2,2,5.8405695,7.895916938781738
task_28,0.11655341117694346,0.11655341117694346,PERFECT,1,1,170.2092,1460.3536376953125
task_29,0.22722326298895387,0.22722326298895387,PERFECT,1,1,64.32085,283.0733337402344
task_30,0.12953705519021247,0.12953705519021247,PERFECT,1,1,238.41422,1840.509765625
task_31,0.16916741730556378,0.16916741730556378,PERFECT,1,1,93.69558,553.863037109375
task_0,0.33653790890853746,0.33653790890853746,PERFECT,2,2,10.766471,31.991851806640625
task_1,0.3184873573699695,0.3184873573699695,PERFECT,2,2,8.718885,27.37592315673828
task_2,0.311644860906834,0.311644860906834,PERFECT,2,2,10.828678,34.74685287475586
task_3,0.314430126465734,0.314430126465734,PERFECT,2,2,9.060716,28.816308975219727
task_4,0.2629459263947422,0.2629459263947422,PERFECT,2,2,11.017926,41.90187072753906
task_5,0.2519590293818199,0.2519590293818199,PERFECT,2,2,8.958922,35.55706024169922
task_6,0.2630360516938495,0.2630360516938495,PERFECT,2,2,11.155674,42.411197662353516
task_7,0.2634944520781248,0.2634944520781248,PERFECT,2,2,9.46365,35.91593551635742
task_8,0.5139784442295992,0.5139784442295992,PERFECT,1,1,31.255686,16.064748764038086
task_9,0.22869571015576862,0.22869571015576862,PERFECT,1,1,18.664684,4.268533229827881
task_10,0.4666745755179823,0.4666745755179823,PERFECT,1,1,77.491806,166.05105590820312
task_11,0.262507445661262,0.262507445661262,PERFECT,1,1,38.780945,147.7327423095703
task_12,0.0,0.7902297956848754,FATAL,2,8,15.055596,11.897380828857422
task_13,0.0,0.9916010031193015,FATAL,2,8,4.767731,4.808114528656006
task_14,0.0,0.6032402285122523,FATAL,2,8,23.42783,14.132609367370605
task_15,0.0,0.7451166938556254,FATAL,2,8,7.7049828,5.7411112785339355
task_16,0.0,0.8235807919405911,FATAL,4,8,31.2635,25.748018264770508
task_17,0.0,0.40691579611167444,FATAL,4,8,21.269081,8.654725074768066
task_18,0.0,0.6547032705164983,FATAL,4,8,40.66665,26.624588012695312
task_19,0.0,0.41980206288749017,FATAL,4,8,28.661718,12.032248497009277
task_20,0.49994837620551696,0.49994837620551696,PERFECT,1,1,586.95465,1174.030517578125
task_21,0.49662354089659677,0.49662354089659677,PERFECT,1,1,122.47734,246.62008666992188
task_22,0.3558880906629607,0.3558880906629607,PERFECT,1,1,733.2365,2060.30078125
task_23,0.19267386623663785,0.19267386623663785,PERFECT,1,1,170.22789,883.5027465820312
task_24,0.3812845745651585,0.3812845745651585,PERFECT,2,2,6.8142385,17.87179183959961
task_25,0.6673744070134925,0.6673744070134925,PERFECT,2,2,4.724975,7.079946517944336
task_26,0.393999209888302,0.393999209888302,PERFECT,2,2,7.498658,19.03216552734375
task_27,0.6503137459660758,0.6503137459660758,PERFECT,2,2,5.1348233,7.895916938781738
task_28,0.14834496440213363,0.14834496440213363,PERFECT,1,1,216.63611,1460.3536376953125
task_29,0.28293052839841365,0.28293052839841365,PERFECT,1,1,80.09009,283.0733337402344
task_30,0.14589301404693206,0.14589301404693206,PERFECT,1,1,268.51752,1840.509765625
task_31,0.17807848086702815,0.17807848086702815,PERFECT,1,1,98.63109,553.863037109375
task_0,0.38364725953893364,0.38364725953893364,PERFECT,2,2,12.273586,31.991851806640625
task_1,0.36209379895363075,0.36209379895363075,PERFECT,2,2,9.912652,27.37592315673828
task_2,0.3486876362642706,0.3486876362642706,PERFECT,2,2,12.115798,34.74685287475586
task_3,0.3584355222664481,0.3584355222664481,PERFECT,2,2,10.328789,28.816308975219727
task_4,0.31051216715748736,0.31051216715748736,PERFECT,2,2,13.011041,41.90187072753906
task_5,0.2923484374647975,0.2923484374647975,PERFECT,2,2,10.395051,35.55706024169922
task_6,0.28865829255878006,0.28865829255878006,PERFECT,2,2,12.242344,42.411197662353516
task_7,0.3025984883719819,0.3025984883719819,PERFECT,2,2,10.868108,35.91593551635742
task_8,0.44336671401846645,0.44336671401846645,PERFECT,1,1,36.233547,16.064748764038086
task_9,0.19961848045105338,0.19961848045105338,PERFECT,1,1,21.383457,4.268533229827881
task_10,0.6130969107512165,0.6130969107512165,PERFECT,1,1,101.80539,166.05105590820312
task_11,0.4243253303900829,0.4243253303900829,PERFECT,1,1,62.686745,147.7327423095703
task_12,0.0,0.7204089026598284,FATAL,2,8,16.514761,11.897380828857422
task_13,0.0,0.9549109646958372,FATAL,2,8,5.0351443,4.808114528656006
task_14,0.0,0.6138418672113645,FATAL,2,8,23.023209,14.132609367370605
task_15,0.0,0.6704376237652432,FATAL,2,8,8.56323,5.7411112785339355
task_16,0.0,0.8880597682596474,FATAL,4,8,28.993565,25.748018264770508
task_17,0.0,0.439662075258934,FATAL,4,8,19.684948,8.654725074768066
task_18,0.0,0.5605690090170842,FATAL,4,8,47.495647,26.624588012695312
task_19,0.0,0.4084890041329608,FATAL,4,8,29.455502,12.032248497009277
task_20,0.42308327557498926,0.42308327557498926,PERFECT,1,1,496.71268,1174.030517578125
task_21,0.43315948021388284,0.43315948021388284,PERFECT,1,1,106.82583,246.62008666992188
task_22,0.2951739378352296,0.2951739378352296,PERFECT,1,1,608.1471,2060.30078125
task_23,0.17235043134485073,0.17235043134485073,PERFECT,1,1,152.27208,883.5027465820312
task_24,0.4331373774461935,0.4331373774461935,PERFECT,2,2,7.740941,17.87179183959961
task_25,0.6361727898498113,0.6361727898498113,PERFECT,2,2,4.5040693,7.079946517944336
task_26,0.44277958769879067,0.44277958769879067,PERFECT,2,2,8.427054,19.03216552734375
task_27,0.6585965235210133,0.6585965235210133,PERFECT,2,2,5.2002234,7.895916938781738
task_28,0.11692502944651091,0.11692502944651091,PERFECT,1,1,170.75189,1460.3536376953125
task_29,0.17396066591725712,0.17396066591725712,PERFECT,1,1,49.243626,283.0733337402344
task_30,0.1202363648084929,0.1202363648084929,PERFECT,1,1,221.2962,1840.509765625
task_31,0.12154195518603135,0.12154195518603135,PERFECT,1,1,67.3176,553.863037109375
task_0,0.4190612572247305,0.4190612572247305,PERFECT,2,2,13.406546,31.991851806640625
task_1,0.41946741933389203,0.41946741933389203,PERFECT,2,2,11.483308,27.37592315673828
task_2,0.3857656252899021,0.3857656252899021,PERFECT,2,2,13.404141,34.74685287475586
task_3,0.4029947951571497,0.4029947951571497,PERFECT,2,2,11.612823,28.816308975219727
task_4,0.34375133144288167,0.34375133144288167,PERFECT,2,2,14.403824,41.90187072753906
task_5,0.3270555043573324,0.3270555043573324,PERFECT,2,2,11.629132,35.55706024169922
task_6,0.3273547669911811,0.3273547669911811,PERFECT,2,2,13.883508,42.411197662353516
task_7,0.31808921836270854,0.31808921836270854,PERFECT,2,2,11.424472,35.91593551635742
task_8,0.5430051115321025,0.5430051115321025,PERFECT,1,1,29.584894,16.064748764038086
task_9,0.3555767606163049,0.3555767606163049,PERFECT,1,1,12.004534,4.268533229827881
task_10,0.4661201901579461,0.4661201901579461,PERFECT,1,1,77.39975,166.05105590820312
task_11,0.2827683461764858,0.2827683461764858,PERFECT,1,1,41.774143,147.7327423095703
task_12,0.0,0.8521797947728479,FATAL,2,8,13.961116,11.897380828857422
task_13,0.0,0.9703989893492679,FATAL,2,8,4.954781,4.808114528656006
task_14,0.0,0.7207544444314747,FATAL,2,8,19.608078,14.132609367370605
task_15,0.0,0.687099830838522,FATAL,2,8,8.355571,5.7411112785339355
task_16,0.0,0.9905507491197557,FATAL,4,8,25.504719,25.748018264770508
task_17,0.0,0.7226756097120084,FATAL,4,8,11.975947,8.654725074768066
task_18,0.0,0.6177345248539098,FATAL,4,8,43.100372,26.624588012695312
task_19,0.0,0.46723887292301586,FATAL,4,8,25.751814,12.032248497009277
task_20,0.23574538624683888,0.47149077249367777,SAFE (+1),2,1,553.54456,1174.030517578125
task_21,0.2572502579119287,0.5145005158238574,SAFE (+1),2,1,126.88616,246.62008666992188
task_22,0.15281383724501693,0.30562767449003386,SAFE (+1),2,1,629.68494,2060.30078125
task_23,0.09087077173965682,0.18174154347931365,SAFE (+1),2,1,160.56915,883.5027465820312
task_24,0.4760081840211587,0.4760081840211587,PERFECT,2,2,8.507119,17.87179183959961
task_25,0.7966212868719812,0.7966212868719812,PERFECT,2,2,5.640036,7.079946517944336
task_26,0.5102033044387361,0.5102033044387361,PERFECT,2,2,9.710274,19.03216552734375
task_27,0.8108797194602697,0.8108797194602697,PERFECT,2,2,6.402639,7.895916938781738
task_28,0.13533166914885855,0.13533166914885855,PERFECT,1,1,197.6321,1460.3536376953125
task_29,0.26954511049083163,0.26954511049083163,PERFECT,1,1,76.30103,283.0733337402344
task_30,0.1381722984301861,0.1381722984301861,PERFECT,1,1,254.30746,1840.509765625
task_31,0.1881575161452564,0.1881575161452564,PERFECT,1,1,104.21349,553.863037109375
task_0,0.3506330790825987,0.3506330790825987,PERFECT,2,2,11.2174015,31.991851806640625
task_1,0.33228630682035115,0.33228630682035115,PERFECT,2,2,9.096644,27.37592315673828
task_2,0.3229472682043137,0.3229472682043137,PERFECT,2,2,11.221401,34.74685287475586
task_3,0.33337562867995163,0.33337562867995163,PERFECT,2,2,9.606655,28.816308975219727
task_4,0.28781648283499284,0.28781648283499284,PERFECT,2,2,12.060049,41.90187072753906
task_5,0.2784201277321166,0.2784201277321166,PERFECT,2,2,9.899801,35.55706024169922
task_6,0.27500411275894304,0.27500411275894304,PERFECT,2,2,11.663254,42.411197662353516
task_7,0.27197299734141167,0.27197299734141167,PERFECT,2,2,9.768165,35.91593551635742
task_8,0.4428651666960418,0.4428651666960418,PERFECT,1,1,36.274582,16.064748764038086
task_9,0.2795581901788033,0.2795581901788033,PERFECT,1,1,15.268854,4.268533229827881
task_10,0.7108420427184566,0.7108420427184566,PERFECT,1,1,118.03607,166.05105590820312
task_11,0.4426530444246341,0.4426530444246341,PERFECT,1,1,65.39435,147.7327423095703
task_12,0.0,0.7009895649252025,FATAL,2,8,16.972265,11.897380828857422
task_13,0.0,0.9100547891350255,FATAL,2,8,5.2833242,4.808114528656006
task_14,0.0,0.5607424385685487,FATAL,2,8,25.203388,14.132609367370605
task_15,0.0,0.6216194489924382,FATAL,2,8,9.235733,5.7411112785339355
task_16,0.0,0.8064429160218808,FATAL,4,8,31.927887,25.748018264770508
task_17,0.0,0.4215796562619126,FATAL,4,8,20.529276,8.654725074768066
task_18,0.0,0.5408805421362851,FATAL,4,8,49.224525,26.624588012695312
task_19,0.0,0.40106253195107394,FATAL,4,8,30.000929,12.032248497009277
